order_id;customer_id;order_date;status;country_id
3041;85;04/11/2023;Pending;1
3042;422;10/10/2023;Cancelled;2
3043;347;14/02/2023;Completed;3
3044;8;01/06/2024;Completed;4
3045;90;10/11/2023;Pending;4
3046;341;29/05/2024;Cancelled;4
3047;320;05/01/2023;Completed;4
3048;358;15/01/2023;Completed;2
3049;53;11/06/2024;Cancelled;4
3050;226;15/11/2022;Completed;3
3051;377;29/02/2024;Completed;2
3052;375;20/10/2023;Pending;2
3053;417;13/07/2024;Pending;3
3054;189;17/09/2023;Cancelled;4
3055;431;04/07/2024;Completed;3
3056;447;30/09/2023;Cancelled;1
3057;332;23/03/2024;Cancelled;2
3058;200;30/06/2024;Pending;3
3059;205;08/05/2023;Completed;1
3060;57;13/10/2022;Cancelled;2
3061;421;01/04/2023;Completed;2
3062;293;03/05/2023;Cancelled;4
3063;87;07/10/2022;Completed;2
3064;355;25/11/2022;Completed;1
3065;267;10/11/2023;Pending;4
3066;83;14/11/2022;Pending;2
3067;128;26/01/2024;Pending;2
3068;69;18/08/2024;Pending;1
3069;70;28/06/2024;Pending;4
3070;342;23/04/2023;Completed;2
3071;213;06/01/2023;Pending;2
3072;121;26/02/2023;Cancelled;4
3073;96;04/07/2024;Completed;4
3074;339;01/12/2023;Completed;4
3075;189;25/03/2023;Completed;4
3076;173;16/05/2024;Cancelled;1
3077;318;19/05/2024;Pending;1
3078;380;29/03/2023;Pending;2
3079;68;18/08/2023;Completed;1
3080;41;23/06/2024;Cancelled;3
3081;13;04/04/2024;Pending;3
3082;66;04/11/2022;Pending;2
3083;143;12/01/2023;Pending;3
3084;44;02/09/2022;Completed;2
3085;392;24/11/2023;Pending;2
3086;412;11/08/2024;Cancelled;1
3087;351;15/07/2024;Cancelled;3
3088;134;29/08/2023;Pending;2
3089;407;21/05/2023;Completed;3
3090;174;13/01/2023;Pending;1
3091;155;06/06/2024;Pending;2
3092;192;22/10/2023;Completed;4
3093;484;25/11/2023;Cancelled;1
3094;88;10/03/2024;Cancelled;3
3095;164;05/10/2023;Pending;3
3096;428;12/01/2023;Cancelled;4
3097;102;22/08/2024;Cancelled;3
3098;21;09/10/2023;Cancelled;4
3099;208;21/01/2024;Completed;1
3100;479;09/11/2022;Pending;2
3101;76;05/09/2023;Cancelled;1
3102;82;30/11/2022;Pending;3
3103;142;08/11/2023;Cancelled;4
3104;350;21/04/2024;Cancelled;3
3105;400;27/09/2023;Cancelled;2
3106;19;27/10/2022;Pending;2
3107;65;02/07/2024;Pending;3
3108;354;15/01/2024;Pending;3
3109;298;02/08/2024;Completed;4
3110;57;27/04/2023;Cancelled;3
3111;422;03/06/2024;Completed;4
3112;74;20/09/2023;Completed;3
3113;243;18/02/2024;Pending;4
3114;342;09/10/2023;Pending;4
3115;349;21/01/2024;Pending;4
3116;243;27/03/2024;Pending;1
3117;415;23/04/2023;Pending;1
3118;16;22/10/2022;Completed;2
3119;327;05/01/2024;Cancelled;1
3120;422;24/08/2024;Cancelled;4
3121;42;17/08/2024;Cancelled;2
3122;460;15/04/2024;Cancelled;4
3123;181;21/03/2023;Completed;3
3124;139;19/01/2023;Cancelled;4
3125;356;24/04/2024;Cancelled;1
3126;6;15/02/2023;Cancelled;2
3127;79;24/09/2022;Cancelled;2
3128;243;02/08/2023;Completed;1
3129;1;16/12/2023;Pending;4
3130;468;05/07/2023;Completed;1
3131;316;12/02/2023;Cancelled;4
3132;305;14/09/2023;Cancelled;1
3133;128;18/09/2022;Completed;4
3134;395;01/06/2024;Cancelled;2
3135;181;21/01/2023;Cancelled;4
3136;442;14/10/2022;Cancelled;3
3137;128;18/11/2023;Pending;1
3138;22;28/08/2022;Completed;2
3139;305;24/08/2023;Completed;1
3140;109;13/11/2022;Pending;4
3141;185;19/05/2023;Pending;2
3142;197;09/06/2023;Completed;2
3143;62;08/11/2023;Completed;2
3144;358;30/08/2022;Cancelled;3
3145;394;27/06/2024;Cancelled;1
3146;122;29/12/2023;Completed;3
3147;429;01/10/2022;Cancelled;3
3148;349;18/02/2024;Cancelled;1
3149;181;18/02/2023;Pending;2
3150;181;13/06/2024;Pending;2
3151;42;11/12/2022;Pending;2
3152;132;15/02/2023;Pending;2
3153;377;08/12/2022;Pending;3
3154;360;25/11/2022;Completed;1
3155;306;27/10/2023;Cancelled;2
3156;478;11/02/2023;Cancelled;4
3157;82;26/02/2024;Completed;3
3158;39;06/09/2022;Completed;4
3159;413;26/04/2024;Pending;3
3160;343;19/07/2024;Pending;3
3161;258;13/09/2022;Completed;1
3162;428;04/08/2023;Pending;3
3163;263;01/04/2024;Cancelled;1
3164;442;29/10/2023;Completed;2
3165;465;03/12/2022;Cancelled;1
3166;313;30/09/2022;Pending;3
3167;122;16/06/2023;Pending;2
3168;136;03/10/2022;Pending;4
3169;85;09/07/2024;Cancelled;4
3170;74;23/04/2023;Completed;1
3171;257;14/08/2024;Pending;4
3172;382;05/06/2024;Completed;1
3173;168;24/04/2023;Cancelled;3
3174;88;20/01/2024;Cancelled;4
3175;228;07/12/2023;Cancelled;1
3176;467;11/12/2022;Cancelled;3
3177;22;31/12/2022;Completed;4
3178;352;21/02/2024;Completed;4
3179;269;24/06/2023;Completed;3
3180;492;05/06/2023;Pending;3
3181;179;25/03/2024;Completed;3
3182;305;24/12/2022;Cancelled;4
3183;421;21/07/2023;Pending;1
3184;451;06/01/2024;Pending;1
3185;370;14/10/2023;Completed;1
3186;323;19/07/2024;Cancelled;4
3187;174;24/09/2023;Pending;2
3188;434;06/03/2023;Pending;2
3189;491;04/09/2023;Cancelled;3
3190;147;23/08/2023;Cancelled;4
3191;435;04/01/2023;Completed;4
3192;183;19/12/2023;Cancelled;1
3193;236;19/04/2023;Completed;1
3194;41;20/03/2024;Cancelled;3
3195;431;25/03/2024;Pending;2
3196;217;10/12/2023;Pending;3
3197;250;08/10/2022;Pending;4
3198;459;19/09/2023;Pending;3
3199;158;02/10/2023;Completed;2
3200;305;07/12/2023;Cancelled;3
3201;283;09/08/2024;Pending;4
3202;277;05/04/2023;Cancelled;3
3203;59;28/05/2023;Cancelled;2
3204;45;28/05/2023;Cancelled;4
3205;200;03/07/2023;Pending;2
3206;148;24/06/2023;Completed;4
3207;397;08/10/2022;Cancelled;4
3208;251;01/01/2023;Completed;1
3209;74;29/04/2023;Completed;2
3210;387;29/02/2024;Completed;3
3211;3;29/08/2023;Completed;2
3212;213;07/07/2024;Completed;1
3213;407;13/05/2024;Cancelled;2
3214;3;11/05/2023;Completed;4
3215;413;28/10/2023;Completed;4
3216;330;11/01/2024;Pending;4
3217;448;13/01/2023;Cancelled;4
3218;53;27/06/2024;Pending;2
3219;462;04/02/2023;Pending;2
3220;495;08/02/2024;Cancelled;2
3221;434;09/01/2023;Completed;3
3222;485;16/05/2024;Completed;1
3223;166;08/03/2024;Pending;1
3224;103;22/09/2023;Pending;2
3225;410;06/08/2024;Pending;4
3226;191;22/05/2023;Pending;1
3227;200;30/05/2023;Completed;3
3228;199;13/05/2023;Cancelled;4
3229;467;22/11/2022;Pending;3
3230;435;18/09/2022;Pending;3
3231;133;28/08/2022;Cancelled;3
3232;274;06/12/2023;Cancelled;3
3233;98;06/09/2023;Completed;3
3234;333;14/05/2023;Pending;3
3235;474;29/05/2023;Completed;2
3236;152;26/02/2024;Completed;4
3237;114;07/05/2023;Completed;2
3238;481;24/08/2023;Pending;2
3239;217;21/07/2024;Completed;2
3240;354;11/02/2023;Pending;4
3241;116;13/10/2022;Pending;4
3242;87;17/03/2024;Completed;2
3243;210;11/03/2023;Cancelled;4
3244;485;12/09/2023;Pending;1
3245;187;07/11/2022;Cancelled;1
3246;69;19/08/2024;Pending;2
3247;425;26/05/2024;Cancelled;4
3248;412;14/03/2024;Completed;3
3249;53;15/10/2023;Pending;4
3250;343;25/10/2023;Pending;4
3251;455;29/06/2024;Pending;1
3252;244;09/11/2023;Completed;2
3253;262;05/09/2022;Cancelled;3
3254;449;08/12/2022;Pending;3
3255;72;20/08/2024;Completed;2
3256;249;27/12/2023;Cancelled;2
3257;59;08/05/2023;Pending;1
3258;405;12/02/2023;Cancelled;3
3259;404;07/07/2023;Completed;4
3260;378;11/12/2023;Pending;2
3261;310;13/04/2023;Cancelled;2
3262;387;15/05/2024;Completed;4
3263;235;05/02/2024;Completed;1
3264;199;12/02/2023;Completed;3
3265;345;17/05/2024;Completed;3
3266;231;27/05/2024;Pending;2
3267;269;06/06/2023;Completed;1
3268;316;04/09/2023;Completed;4
3269;144;18/03/2023;Cancelled;3
3270;367;10/02/2024;Completed;3
3271;226;21/03/2023;Completed;2
3272;326;10/12/2022;Completed;2
3273;63;16/11/2022;Pending;2
3274;58;17/08/2024;Completed;3
3275;330;23/08/2024;Pending;1
3276;235;21/05/2023;Completed;4
3277;432;30/07/2024;Completed;2
3278;376;08/11/2022;Pending;3
3279;254;03/04/2023;Completed;2
3280;12;18/01/2024;Completed;4
3281;398;23/06/2024;Pending;4
3282;324;21/03/2024;Cancelled;2
3283;228;22/04/2024;Completed;4
3284;414;07/08/2023;Completed;1
3285;223;14/02/2023;Cancelled;1
3286;237;17/11/2023;Cancelled;1
3287;363;24/01/2024;Cancelled;3
3288;44;22/10/2023;Pending;2
3289;289;02/06/2024;Completed;4
3290;225;03/12/2023;Completed;4
3291;445;14/05/2023;Pending;3
3292;364;17/12/2022;Pending;4
3293;169;21/07/2024;Cancelled;4
3294;156;01/11/2022;Completed;2
3295;410;04/12/2022;Pending;4
3296;296;05/05/2023;Completed;2
3297;23;18/02/2024;Cancelled;3
3298;79;09/05/2023;Completed;2
3299;369;20/11/2022;Completed;3
3300;277;16/06/2023;Cancelled;4
3301;467;18/06/2023;Pending;1
3302;51;28/05/2023;Pending;3
3303;321;08/11/2022;Completed;2
3304;184;28/04/2024;Completed;3
3305;234;26/02/2023;Completed;3
3306;449;29/06/2023;Pending;4
3307;401;28/08/2022;Pending;1
3308;93;29/10/2023;Completed;1
3309;414;13/05/2023;Pending;3
3310;314;11/09/2023;Completed;4
3311;385;02/11/2023;Cancelled;3
3312;267;04/05/2024;Pending;1
3313;218;05/08/2023;Pending;2
3314;17;06/07/2023;Pending;1
3315;387;04/09/2023;Pending;1
3316;19;16/12/2022;Cancelled;3
3317;407;23/10/2022;Cancelled;1
3318;186;23/02/2023;Pending;3
3319;122;29/03/2023;Completed;3
3320;91;21/06/2024;Pending;4
3321;253;12/12/2023;Pending;2
3322;319;18/09/2022;Completed;4
3323;65;29/11/2022;Completed;2
3324;370;05/08/2024;Pending;3
3325;89;08/04/2023;Completed;2
3326;279;29/09/2023;Pending;1
3327;352;21/05/2024;Completed;1
3328;485;12/07/2023;Cancelled;1
3329;180;21/06/2024;Pending;4
3330;81;11/08/2023;Completed;3
3331;270;27/04/2024;Completed;1
3332;254;10/12/2022;Completed;3
3333;15;17/12/2022;Cancelled;3
3334;390;16/08/2023;Pending;2
3335;222;16/03/2024;Cancelled;4
3336;385;08/02/2024;Pending;4
3337;354;04/03/2023;Pending;4
3338;206;03/01/2024;Pending;1
3339;473;22/11/2022;Completed;2
3340;14;26/01/2024;Cancelled;2
3341;443;07/01/2023;Cancelled;3
3342;302;19/06/2024;Cancelled;1
3343;310;11/05/2023;Pending;2
3344;481;28/09/2022;Pending;3
3345;33;08/02/2024;Pending;3
3346;477;24/05/2023;Cancelled;3
3347;19;28/05/2024;Pending;1
3348;435;19/12/2023;Pending;1
3349;44;22/09/2022;Completed;1
3350;253;15/12/2023;Completed;4
3351;458;18/01/2024;Cancelled;3
3352;390;02/11/2022;Cancelled;2
3353;177;06/04/2023;Pending;2
3354;325;10/12/2022;Cancelled;1
3355;369;24/10/2023;Pending;1
3356;71;07/11/2023;Completed;4
3357;235;18/03/2024;Cancelled;2
3358;89;29/07/2023;Cancelled;4
3359;401;22/06/2024;Cancelled;3
3360;43;14/08/2024;Cancelled;1
3361;289;04/06/2024;Completed;3
3362;8;15/10/2022;Pending;3
3363;21;15/09/2022;Pending;1
3364;129;18/12/2023;Pending;2
3365;239;14/09/2022;Cancelled;3
3366;446;27/10/2022;Pending;2
3367;17;05/05/2023;Pending;2
3368;300;14/03/2024;Completed;1
3369;347;12/02/2023;Pending;4
3370;77;11/01/2024;Completed;1
3371;477;27/12/2022;Completed;3
3372;214;26/09/2022;Cancelled;2
3373;466;11/02/2024;Pending;3
3374;308;11/06/2023;Completed;4
3375;172;11/12/2023;Pending;4
3376;304;01/02/2023;Pending;1
3377;118;21/06/2023;Pending;2
3378;330;13/03/2023;Cancelled;2
3379;244;12/07/2024;Completed;1
3380;14;25/08/2024;Completed;1
3381;246;04/11/2023;Pending;4
3382;284;17/04/2023;Cancelled;3
3383;396;21/09/2022;Completed;3
3384;112;03/07/2024;Cancelled;3
3385;153;11/11/2023;Completed;4
3386;498;18/01/2024;Completed;2
3387;419;02/08/2024;Pending;1
3388;242;17/01/2024;Pending;1
3389;169;03/05/2023;Cancelled;1
3390;494;26/05/2024;Pending;4
3391;344;07/08/2023;Completed;2
3392;401;11/04/2024;Completed;2
3393;63;12/06/2024;Pending;2
3394;7;20/06/2024;Pending;3
3395;452;10/10/2023;Cancelled;4
3396;162;04/01/2024;Pending;2
3397;122;11/09/2022;Cancelled;2
3398;158;11/07/2023;Cancelled;2
3399;8;22/11/2022;Cancelled;4
3400;440;23/06/2024;Pending;2
3401;121;01/02/2024;Completed;1
3402;426;17/10/2022;Cancelled;1
3403;55;25/07/2024;Completed;3
3404;115;21/04/2023;Completed;4
3405;173;13/09/2022;Cancelled;2
3406;243;21/12/2022;Pending;1
3407;427;15/01/2024;Cancelled;1
3408;423;15/09/2023;Cancelled;2
3409;316;09/06/2024;Completed;4
3410;334;03/06/2023;Completed;4
3411;194;24/05/2023;Pending;1
3412;194;01/07/2024;Cancelled;4
3413;76;26/01/2023;Cancelled;2
3414;56;07/02/2023;Completed;1
3415;135;14/02/2024;Completed;1
3416;483;12/06/2024;Pending;2
3417;135;31/10/2022;Completed;2
3418;238;26/09/2023;Pending;4
3419;180;21/06/2024;Pending;3
3420;18;25/01/2023;Cancelled;4
3421;208;12/10/2023;Completed;2
3422;256;04/09/2022;Cancelled;1
3423;307;23/06/2023;Cancelled;2
3424;410;08/09/2023;Completed;2
3425;4;17/02/2023;Pending;4
3426;444;21/03/2023;Pending;1
3427;172;05/07/2024;Pending;2
3428;261;04/03/2024;Pending;4
3429;253;31/03/2023;Cancelled;3
3430;56;25/08/2024;Pending;1
3431;1;30/04/2024;Pending;2
3432;97;25/01/2023;Pending;4
3433;490;06/04/2023;Completed;3
3434;347;28/04/2024;Completed;3
3435;169;27/09/2022;Completed;4
3436;407;17/02/2023;Pending;2
3437;298;29/04/2024;Completed;4
3438;101;31/01/2023;Cancelled;2
3439;218;11/04/2024;Cancelled;4
3440;155;07/11/2022;Completed;4
3441;285;11/11/2023;Completed;2
3442;114;25/01/2024;Completed;3
3443;78;17/12/2022;Pending;4
3444;308;19/06/2024;Completed;3
3445;161;09/01/2024;Cancelled;3
3446;430;01/09/2023;Completed;4
3447;79;30/03/2023;Completed;2
3448;69;08/04/2023;Cancelled;2
3449;380;12/02/2023;Pending;1
3450;187;08/01/2024;Cancelled;1
3451;202;16/07/2023;Pending;3
3452;403;03/06/2024;Cancelled;3
3453;152;31/03/2023;Cancelled;3
3454;399;13/04/2024;Pending;4
3455;357;06/02/2023;Completed;2
3456;55;07/10/2023;Cancelled;3
3457;27;01/02/2024;Pending;1
3458;471;20/01/2024;Pending;3
3459;212;20/11/2022;Cancelled;2
3460;351;14/11/2023;Pending;3
3461;39;20/10/2022;Cancelled;1
3462;149;05/07/2024;Pending;1
3463;248;28/11/2022;Cancelled;3
3464;261;21/06/2024;Completed;2
3465;101;21/08/2023;Completed;2
3466;263;08/01/2024;Completed;1
3467;277;15/06/2024;Completed;3
3468;261;30/07/2023;Completed;3
3469;381;11/10/2023;Pending;1
3470;33;19/08/2023;Pending;3
3471;372;28/02/2023;Completed;4
3472;488;27/11/2022;Completed;1
3473;235;09/12/2023;Cancelled;2
3474;71;19/09/2023;Cancelled;4
3475;421;13/08/2023;Pending;1
3476;98;21/11/2023;Completed;3
3477;200;31/12/2022;Pending;3
3478;217;18/09/2022;Completed;2
3479;343;12/06/2024;Cancelled;3
3480;304;20/04/2023;Cancelled;4
3481;129;13/02/2023;Pending;3
3482;198;15/04/2023;Completed;4
3483;256;17/01/2023;Pending;3
3484;492;22/04/2023;Pending;1
3485;468;23/01/2023;Cancelled;3
3486;1;16/03/2024;Pending;4
3487;211;06/07/2023;Cancelled;1
3488;363;20/07/2023;Completed;2
3489;333;12/12/2023;Pending;4
3490;15;21/08/2023;Cancelled;3
3491;136;26/06/2024;Cancelled;2
3492;445;17/02/2024;Cancelled;4
3493;432;18/09/2022;Cancelled;2
3494;400;12/01/2024;Cancelled;1
3495;394;17/12/2023;Completed;4
3496;345;01/11/2023;Pending;1
3497;490;29/09/2023;Cancelled;2
3498;458;20/03/2023;Pending;1
3499;400;23/03/2024;Cancelled;2
3500;326;13/02/2023;Completed;4
3501;57;26/01/2024;Completed;1
3502;126;28/01/2023;Cancelled;3
3503;296;14/09/2022;Completed;3
3504;178;27/02/2024;Cancelled;1
3505;241;25/05/2023;Cancelled;1
3506;500;04/04/2023;Completed;2
3507;5;08/09/2023;Cancelled;2
3508;477;15/04/2024;Completed;2
3509;274;28/12/2023;Pending;1
3510;100;28/04/2024;Cancelled;3
3511;155;22/04/2023;Cancelled;3
3512;275;01/03/2024;Completed;1
3513;131;20/10/2022;Completed;1
3514;184;11/12/2022;Completed;4
3515;235;16/06/2023;Pending;3
3516;457;23/05/2023;Pending;3
3517;291;02/03/2024;Pending;3
3518;118;30/11/2023;Cancelled;3
3519;374;25/01/2024;Pending;4
3520;415;13/10/2022;Pending;2
3521;232;18/09/2022;Cancelled;4
3522;16;15/06/2023;Pending;1
3523;463;16/12/2022;Completed;3
3524;487;09/12/2022;Completed;3
3525;107;11/11/2022;Completed;4
3526;319;29/08/2022;Completed;1
3527;5;05/04/2024;Completed;3
3528;389;16/05/2024;Completed;1
3529;287;15/06/2023;Pending;2
3530;212;16/11/2022;Pending;3
3531;123;08/03/2023;Pending;3
3532;103;30/09/2023;Pending;1
3533;492;24/07/2024;Cancelled;3
3534;78;04/08/2024;Pending;4
3535;385;06/12/2023;Cancelled;3
3536;491;27/06/2023;Completed;4
3537;401;31/07/2023;Cancelled;4
3538;495;04/03/2024;Pending;2
3539;356;11/01/2023;Cancelled;2
3540;365;16/11/2022;Cancelled;1
3541;23;16/05/2023;Completed;3
3542;334;12/12/2022;Completed;2
3543;374;08/06/2024;Cancelled;3
3544;77;17/06/2024;Pending;4
3545;320;26/05/2023;Completed;2
3546;45;25/01/2024;Cancelled;2
3547;178;11/04/2024;Pending;4
3548;117;30/04/2024;Cancelled;4
3549;422;24/10/2022;Pending;2
3550;473;28/12/2022;Cancelled;1
3551;492;20/11/2023;Cancelled;2
3552;109;21/04/2024;Pending;3
3553;50;02/12/2022;Pending;1
3554;4;26/01/2023;Cancelled;4
3555;253;10/10/2023;Cancelled;1
3556;442;22/06/2023;Completed;1
3557;264;21/11/2022;Pending;3
3558;361;21/11/2023;Pending;1
3559;457;20/06/2023;Completed;2
3560;93;06/01/2023;Pending;3
3561;316;24/04/2024;Cancelled;4
3562;483;04/01/2023;Cancelled;3
3563;406;02/04/2023;Cancelled;1
3564;160;02/02/2023;Cancelled;2
3565;23;26/03/2023;Cancelled;2
3566;224;01/12/2023;Pending;2
3567;68;07/01/2024;Completed;2
3568;191;05/01/2024;Pending;2
3569;203;12/05/2024;Completed;3
3570;417;16/09/2022;Cancelled;3
3571;53;29/03/2023;Cancelled;4
3572;346;27/10/2022;Cancelled;4
3573;238;07/07/2024;Completed;1
3574;108;10/10/2023;Cancelled;3
3575;294;04/02/2023;Pending;3
3576;128;05/04/2023;Cancelled;3
3577;155;08/07/2023;Pending;4
3578;426;02/08/2024;Cancelled;3
3579;148;23/06/2024;Completed;4
3580;222;07/12/2023;Completed;3
3581;457;11/10/2023;Completed;2
3582;467;06/12/2022;Cancelled;1
3583;73;07/02/2024;Pending;3
3584;340;05/05/2023;Completed;4
3585;68;30/01/2024;Cancelled;1
3586;432;06/12/2023;Pending;3
3587;62;29/08/2022;Completed;1
3588;453;11/08/2023;Cancelled;1
3589;295;01/04/2024;Pending;3
3590;104;07/11/2022;Completed;2
3591;398;10/11/2022;Cancelled;3
3592;45;24/08/2024;Pending;3
3593;118;25/09/2023;Completed;4
3594;199;07/12/2022;Completed;4
3595;70;09/06/2023;Completed;2
3596;129;04/06/2023;Pending;2
3597;459;04/10/2022;Pending;4
3598;466;05/02/2023;Pending;2
3599;284;03/08/2023;Cancelled;1
3600;79;08/03/2024;Cancelled;1
3601;423;27/04/2023;Completed;3
3602;193;10/12/2023;Cancelled;4
3603;40;31/07/2023;Completed;1
3604;192;18/07/2024;Pending;4
3605;355;12/10/2022;Pending;4
3606;460;08/02/2023;Pending;3
3607;106;01/02/2024;Cancelled;4
3608;354;27/02/2023;Completed;2
3609;496;05/07/2024;Completed;3
3610;86;05/09/2023;Pending;1
3611;146;15/11/2022;Pending;1
3612;167;31/08/2023;Cancelled;4
3613;92;03/02/2023;Cancelled;2
3614;335;17/04/2024;Completed;2
3615;495;27/06/2024;Pending;3
3616;371;22/04/2023;Cancelled;3
3617;68;25/12/2022;Cancelled;4
3618;313;16/08/2023;Pending;2
3619;61;01/04/2024;Completed;2
3620;350;03/07/2024;Cancelled;1
3621;456;22/09/2023;Cancelled;3
3622;115;12/04/2024;Pending;1
3623;14;30/09/2022;Pending;2
3624;1;04/04/2023;Completed;1
3625;128;02/03/2023;Completed;1
3626;310;13/05/2023;Pending;4
3627;443;20/01/2023;Cancelled;3
3628;80;24/06/2023;Pending;3
3629;279;12/01/2024;Pending;1
3630;402;17/11/2022;Cancelled;3
3631;411;20/01/2023;Pending;2
3632;456;05/05/2023;Completed;3
3633;251;15/03/2023;Completed;4
3634;492;19/08/2023;Completed;4
3635;280;27/02/2023;Completed;1
3636;288;12/07/2024;Pending;3
3637;255;02/11/2023;Completed;4
3638;377;15/06/2024;Pending;2
3639;332;25/12/2022;Pending;2
3640;331;20/09/2022;Cancelled;3
3641;417;02/06/2024;Pending;3
3642;286;06/08/2024;Pending;2
3643;468;06/07/2023;Completed;1
3644;107;16/11/2022;Cancelled;3
3645;141;25/04/2024;Cancelled;3
3646;90;22/03/2024;Pending;2
3647;69;24/12/2023;Completed;2
3648;28;07/08/2023;Completed;3
3649;122;02/08/2024;Completed;4
3650;422;09/10/2022;Cancelled;1
3651;224;12/07/2023;Completed;4
3652;406;17/07/2024;Cancelled;2
3653;66;29/04/2023;Pending;2
3654;157;22/12/2023;Cancelled;2
3655;436;30/05/2023;Cancelled;4
3656;65;04/06/2023;Completed;2
3657;47;03/04/2023;Pending;4
3658;396;11/10/2022;Completed;3
3659;325;04/12/2022;Cancelled;1
3660;473;30/04/2023;Completed;4
3661;54;25/01/2023;Completed;4
3662;192;31/10/2023;Cancelled;3
3663;55;24/11/2022;Completed;4
3664;70;17/12/2022;Cancelled;3
3665;59;30/03/2023;Completed;4
3666;498;04/01/2023;Completed;2
3667;83;26/03/2024;Cancelled;2
3668;257;25/10/2022;Completed;4
3669;414;19/06/2023;Cancelled;3
3670;342;25/05/2023;Cancelled;2
3671;99;22/04/2024;Pending;4
3672;171;23/06/2023;Cancelled;1
3673;225;18/05/2023;Cancelled;1
3674;138;12/10/2022;Pending;2
3675;356;14/08/2024;Completed;1
3676;72;02/02/2024;Cancelled;4
3677;371;09/10/2022;Pending;1
3678;30;23/01/2024;Completed;2
3679;438;11/08/2024;Completed;1
3680;283;31/10/2022;Pending;3
3681;274;30/01/2024;Cancelled;1
3682;329;23/10/2022;Pending;4
3683;214;17/10/2022;Pending;3
3684;441;25/01/2023;Pending;4
3685;484;08/10/2023;Cancelled;1
3686;143;02/12/2022;Cancelled;4
3687;344;15/10/2023;Completed;4
3688;96;06/06/2024;Cancelled;4
3689;68;11/06/2024;Completed;2
3690;422;22/02/2024;Completed;4
3691;166;21/10/2023;Cancelled;1
3692;127;22/03/2024;Pending;1
3693;89;15/05/2023;Completed;1
3694;214;13/09/2023;Pending;3
3695;29;30/12/2022;Pending;2
3696;473;20/06/2023;Pending;2
3697;413;20/04/2023;Cancelled;3
3698;112;04/09/2022;Completed;4
3699;422;08/12/2023;Cancelled;4
3700;425;13/07/2023;Completed;1
3701;249;27/10/2022;Pending;2
3702;294;01/07/2024;Cancelled;4
3703;218;14/11/2022;Completed;1
3704;331;17/11/2022;Completed;2
3705;378;10/11/2023;Completed;4
3706;392;19/08/2024;Pending;3
3707;418;10/01/2023;Cancelled;3
3708;379;25/04/2024;Pending;2
3709;337;21/01/2024;Completed;3
3710;137;18/06/2024;Pending;1
3711;4;13/04/2023;Pending;4
3712;29;17/07/2024;Completed;2
3713;198;01/08/2024;Pending;2
3714;308;14/11/2022;Cancelled;2
3715;120;31/01/2023;Completed;2
3716;193;13/04/2023;Pending;2
3717;469;21/06/2024;Completed;2
3718;28;14/10/2023;Completed;2
3719;7;30/05/2023;Pending;3
3720;281;26/12/2022;Completed;3
3721;365;08/08/2024;Pending;4
3722;79;17/04/2023;Cancelled;3
3723;264;26/04/2023;Cancelled;4
3724;317;10/02/2023;Cancelled;2
3725;251;23/09/2023;Cancelled;2
3726;478;12/07/2024;Completed;3
3727;10;28/06/2024;Pending;1
3728;4;10/05/2023;Pending;2
3729;232;15/01/2024;Completed;2
3730;235;05/07/2023;Cancelled;3
3731;142;21/12/2022;Cancelled;4
3732;440;22/05/2023;Completed;1
3733;433;16/03/2024;Completed;1
3734;156;11/03/2023;Completed;3
3735;6;27/12/2023;Completed;1
3736;439;12/07/2023;Completed;1
3737;138;11/06/2024;Completed;4
3738;490;09/06/2023;Completed;3
3739;457;27/10/2023;Pending;4
3740;19;25/01/2024;Pending;3
3741;460;10/11/2022;Pending;3
3742;429;29/03/2024;Pending;2
3743;52;17/02/2024;Pending;4
3744;123;30/08/2023;Completed;4
3745;254;27/12/2023;Cancelled;1
3746;127;26/07/2024;Completed;1
3747;56;11/01/2023;Completed;4
3748;111;24/01/2023;Completed;1
3749;286;14/12/2022;Completed;1
3750;275;15/04/2023;Completed;4
3751;111;14/08/2023;Completed;1
3752;197;29/04/2023;Completed;1
3753;317;25/01/2024;Completed;1
3754;368;23/11/2023;Pending;3
3755;298;07/04/2024;Pending;3
3756;459;09/09/2022;Completed;3
3757;24;02/01/2023;Cancelled;3
3758;68;30/09/2023;Pending;2
3759;70;20/02/2024;Cancelled;2
3760;287;07/03/2023;Pending;4
3761;431;02/04/2023;Cancelled;4
3762;188;17/01/2024;Pending;2
3763;261;18/07/2024;Cancelled;3
3764;225;08/04/2023;Pending;2
3765;34;14/11/2023;Cancelled;2
3766;188;14/05/2024;Completed;1
3767;376;19/05/2024;Pending;1
3768;469;07/05/2023;Pending;4
3769;388;05/04/2024;Cancelled;3
3770;147;02/11/2022;Cancelled;2
3771;272;23/06/2024;Cancelled;2
3772;92;24/12/2022;Completed;4
3773;29;20/03/2023;Completed;4
3774;307;01/08/2024;Completed;1
3775;413;26/02/2024;Pending;2
3776;202;26/12/2022;Pending;2
3777;398;11/07/2024;Pending;3
3778;442;26/08/2022;Completed;3
3779;214;01/05/2023;Pending;4
3780;475;18/12/2023;Completed;1
3781;450;24/09/2022;Pending;2
3782;78;06/03/2024;Completed;3
3783;187;23/03/2024;Pending;1
3784;67;22/09/2023;Pending;3
3785;302;08/09/2023;Pending;2
3786;257;01/01/2023;Cancelled;3
3787;119;04/06/2024;Completed;2
3788;390;23/08/2023;Cancelled;2
3789;466;01/01/2024;Completed;4
3790;346;06/12/2022;Completed;1
